population,housing_units,rent_median,rent_burden,neighbourhood_cleansed,city,_merge
,,,,San Carlos,san-diego,right_only
,,,,Mosswood,oakland,right_only
,,,,Golden Gate,oakland,right_only
48937.0,17853.0,1685.0,36.2,Seward Park,seattle,both
53725.0,15469.0,2658.0,36.6,Otay Ranch,san-diego,both
34616.0,9713.0,2687.0,37.2,Otay Ranch,san-diego,both
17015.0,9138.0,1496.0,41.0,Southwest Hills,portland,both
,,,,Concordia,portland,both
73652.0,17857.0,1617.0,34.8,Baldwin Park,los-angeles,both
21282.0,8074.0,2977.0,27.4,Pacific Palisades,los-angeles,both
,,,,North Lawndale,chicago,right_only
13793.0,3573.0,1406.0,35.4,Southeast Antelope Valley,los-angeles,both
1511.0,574.0,,,Southeast Antelope Valley,los-angeles,both
1056.0,537.0,1449.0,71.2,Southeast Antelope Valley,los-angeles,both
247.0,38.0,,,Southeast Antelope Valley,los-angeles,both
162.0,81.0,951.0,23.6,Eastland/Brice,columbus,both
47471.0,18943.0,907.0,30.7,Eastland/Brice,columbus,both
,,,,South Park Hill,denver,right_only
,,,,Lighthouse Point,broward-county,right_only
,,,,Woodminster,oakland,right_only
38533.0,11868.0,1277.0,34.4,Montecito Heights,los-angeles,both
31550.0,9551.0,1797.0,42.4,East Elmhurst,new-york-city,both
3249.0,0.0,,,Midtown District,san-diego,both
212.0,0.0,,,Midtown District,san-diego,both
,,,,Midtown District,san-diego,both
,,,,Midtown District,san-diego,both
,,,,Cully,portland,right_only
4225.0,1905.0,2368.0,27.0,Beacon Hill,boston,both
0.0,0.0,,,Beacon Hill,boston,both
39994.0,12885.0,1753.0,31.9,Maspeth,new-york-city,both
27575.0,11864.0,1764.0,27.4,Sunnyside,new-york-city,both
5994.0,3257.0,1480.0,30.6,Overlook,portland,both
,,,,Chaffee Park,denver,right_only
,,,,Carson,los-angeles,both
58327.0,15337.0,1608.0,32.4,Carson,los-angeles,both
28067.0,8547.0,2450.0,42.9,Carson,los-angeles,both
35.0,0.0,,,Carson,los-angeles,both
,,,,Carson,los-angeles,both
,,,,Carson,los-angeles,both
,,,,Southeast Magnolia,seattle,both
22160.0,11970.0,1203.0,26.0,West Olentangy,columbus,both
,,,,West Olentangy,columbus,both
,,,,Whittier Heights,seattle,right_only
60590.0,19546.0,1548.0,37.3,Coral Springs,broward-county,both
39182.0,13401.0,1739.0,33.5,Coral Springs,broward-county,both
,,,,Coral Springs,broward-county,both
,,,,Coral Springs,broward-county,both
,,,,St. George,new-york-city,right_only
35886.0,14939.0,1058.0,58.8,St.  Anthony,new-orleans,both
,,,,St.  Anthony,new-orleans,both
,,,,Rainier Beach,seattle,right_only
30921.0,13384.0,1761.0,30.9,Valley Village,los-angeles,both
,,,,Valley Village,los-angeles,both
,,,,Valley Village,los-angeles,both
47630.0,17870.0,992.0,51.2,Austin,chicago,both
35364.0,9929.0,1768.0,31.2,Paradise Hills,san-diego,both
,,,,Paradise Hills,san-diego,both
,,,,Athmar Park,denver,right_only
7869.0,3224.0,1826.0,42.7,La Crescenta-Montrose,los-angeles,both
,,,,La Crescenta-Montrose,los-angeles,both
32009.0,10577.0,2149.0,38.7,La Crescenta-Montrose,los-angeles,both
,,,,La Crescenta-Montrose,los-angeles,both
,,,,Chesterfield Square,los-angeles,right_only
54465.0,17529.0,2016.0,39.4,Granada Hills,los-angeles,both
,,,,Granada Hills,los-angeles,both
,,,,Belcaro,denver,right_only
,,,,Burlingame,san-mateo-county,both
4572.0,1511.0,1125.0,32.1,Hamakua,hawaii,both
180.0,85.0,,,Hamakua,hawaii,both
1323.0,518.0,1263.0,35.1,Hamakua,hawaii,both
,,,,South Tabor,portland,right_only
,,,,Russian Hill,san-francisco,right_only
95078.0,36855.0,1327.0,24.3,Irving Park,chicago,both
,,,,Mcdonogh,new-orleans,right_only
26094.0,13726.0,1796.0,25.6,West Queen Anne,seattle,both
,,,,Woodlawn,portland,right_only
,,,,West University Heights,san-diego,right_only
10696.0,3067.0,1061.0,64.1,Lake Catherine,new-orleans,both
,,,,Lake Catherine,new-orleans,both
26437.0,10941.0,1778.0,31.0,West Roxbury,boston,both
,,,,Carthay,los-angeles,right_only
62383.0,16996.0,1569.0,36.5,Pico Rivera,los-angeles,both
,,,,Pico Rivera,los-angeles,both
,,,,Pico Rivera,los-angeles,both
,,,,78719,austin,right_only
,,,,Lincoln Park,denver,right_only
20351.0,8546.0,1717.0,28.0,Kew Gardens,new-york-city,both
0.0,0.0,,,Kew Gardens,new-york-city,both
,,,,Lower Queen Anne,seattle,right_only
,,,,South Beacon Hill,seattle,right_only
24623.0,10321.0,1931.0,25.9,Temescal,oakland,both
40292.0,17675.0,1822.0,26.6,Montclair,oakland,both
,,,,Montclair,oakland,both
48646.0,16082.0,1483.0,33.0,Gardena,los-angeles,both
25929.0,8869.0,1375.0,37.1,Gardena,los-angeles,both
,,,,Arlington Heights,los-angeles,right_only
,,,,Touro,new-orleans,right_only
,,,,Bella Vista,oakland,right_only
25437.0,11588.0,1630.0,37.7,District 23,nashville,both
,,,,South San Jose Hills,los-angeles,right_only
,,,,Northwest,columbus,right_only
,,,,Paradise Park,oakland,right_only
,,,,"Takoma, Brightwood, Manor Park",washington-dc,both
,,,,Washington Park,chicago,right_only
45439.0,16167.0,1626.0,36.2,Fresh Meadows,new-york-city,both
13922.0,4619.0,1741.0,28.4,Fresh Meadows,new-york-city,both
26241.0,9761.0,2620.0,46.1,Calabasas,los-angeles,both
,,,,Calabasas,los-angeles,both
,,,,South Burlingame,portland,right_only
,,,,Russell,portland,right_only
24639.0,8035.0,1267.0,36.2,Arverne,new-york-city,both
,,,,Bensonhurst,new-york-city,right_only
17245.0,7829.0,1788.0,27.0,Fauntleroy,seattle,both
27098.0,7372.0,1687.0,35.5,Ozone Park,new-york-city,both
33236.0,9347.0,1742.0,33.9,Ozone Park,new-york-city,both
20621.0,6447.0,3413.0,32.4,La Canada Flintridge,los-angeles,both
,,,,La Canada Flintridge,los-angeles,both
42362.0,14568.0,1442.0,32.4,Kew Gardens Hills,new-york-city,both
,,,,Lakeshore,oakland,right_only
,,,,Longfellow,oakland,right_only
,,,,Lauderhill,broward-county,both
63715.0,21780.0,1312.0,42.5,Lauderhill,broward-county,both
,,,,Lauderhill,broward-county,both
20060.0,9437.0,2185.0,24.1,North Cambridge,cambridge,both
,,,,Upper Laurel,oakland,right_only
,,,,District 14,nashville,right_only
45884.0,17387.0,1436.0,40.6,West Adams,los-angeles,both
,,,,West End,new-orleans,right_only
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
0.0,0.0,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
0.0,0.0,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
0.0,0.0,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
50.0,0.0,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
0.0,0.0,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
,,,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",washington-dc,both
41782.0,11500.0,1508.0,39.8,St. Albans,new-york-city,both
,,,,Rancho Dominguez,los-angeles,right_only
18437.0,8082.0,1949.0,37.2,Allston,boston,both
2198.0,403.0,2811.0,50.1,Allston,boston,both
11253.0,4961.0,1825.0,28.8,Sierra Madre,los-angeles,both
,,,,Sierra Madre,los-angeles,both
,,,,District 28,nashville,right_only
,,,,Belmont,new-york-city,right_only
32506.0,8910.0,1435.0,79.5,78705,austin,both
,,,,78705,austin,both
52702.0,21338.0,1485.0,32.0,Mt. Scott-Arleta,portland,both
,,,,Mt. Scott-Arleta,portland,both
26847.0,9668.0,2454.0,21.4,Woodside,san-mateo-county,both
,,,,Broadview,seattle,right_only
,,,,Phinney Ridge,seattle,right_only
,,,,Industry,los-angeles,both
,,,,Industry,los-angeles,both
81156.0,18303.0,1670.0,29.7,Industry,los-angeles,both
25161.0,11144.0,2282.0,31.7,Rancho Park,los-angeles,both
62941.0,19191.0,1543.0,34.9,Montebello,los-angeles,both
33856.0,19213.0,1339.0,32.2,Downtown/Civic Center,san-francisco,both
,,,,Downtown/Civic Center,san-francisco,both
3126.0,1183.0,1049.0,20.2,Lanai,hawaii,both
73419.0,29395.0,2446.0,24.1,South Slope,new-york-city,both
,,,,View Ridge,seattle,right_only
14528.0,10127.0,2110.0,29.8,Central Business District,seattle,both
,,,,Central Business District,seattle,both
,,,,Central Business District,seattle,both
,,,,Central Business District,seattle,both
0.0,0.0,,,Central Business District,seattle,both
,,,,Central Business District,seattle,both
250.0,157.0,,,Central Business District,seattle,both
,,,,Central Business District,seattle,both
0.0,0.0,,,Central Business District,seattle,both
,,,,Central Business District,seattle,both
43365.0,15763.0,1469.0,28.8,Inwood,new-york-city,both
,,,,Westlake,seattle,right_only
46270.0,15119.0,2193.0,40.6,Diamond Bar,los-angeles,both
,,,,Tribal Land,broward-county,right_only
,,,,Cheviot Hills,los-angeles,right_only
,,,,Pinehurst,seattle,right_only
,,,,Windsor Terrace,new-york-city,right_only
84477.0,23480.0,2072.0,30.2,Outer Mission,san-francisco,both
,,,,Hancock Park,los-angeles,right_only
45334.0,16812.0,1619.0,43.2,Golf Links,oakland,both
,,,,Central-Alameda,los-angeles,right_only
30907.0,14329.0,1392.0,27.1,78729,austin,both
,,,,Linnton,portland,right_only
,,,,La Puente,los-angeles,both
,,,,La Puente,los-angeles,both
,,,,Northwest Heights,portland,right_only
,,,,Gowanus,new-york-city,both
,,,,"Congress Heights, Bellevue, Washington Highlands",washington-dc,right_only
53938.0,14360.0,1555.0,36.7,Paramount,los-angeles,both
24267.0,9527.0,1165.0,27.3,District 11,nashville,both
22149.0,11300.0,1663.0,28.9,Hampden South,denver,both
,,,,Oakmore,oakland,right_only
0.0,0.0,,,Northeast,columbus,both
,,,,Northeast,columbus,both
,,,,Downey,los-angeles,both
26590.0,7670.0,1730.0,31.6,Downey,los-angeles,both
44701.0,14098.0,1636.0,30.1,Downey,los-angeles,both
43002.0,12729.0,1703.0,35.6,Downey,los-angeles,both
2483.0,1531.0,3362.0,44.5,Century City,los-angeles,both
19250.0,6600.0,2603.0,27.9,East Honolulu,hawaii,both
,,,,East Honolulu,hawaii,both
30621.0,10759.0,3128.0,34.3,East Honolulu,hawaii,both
50161.0,20465.0,2337.0,27.2,Rancho Bernadino,san-diego,both
,,,,Rancho Bernadino,san-diego,both
,,,,Elysian Park,los-angeles,right_only
,,,,Cleveland Heights,oakland,right_only
18275.0,7084.0,1130.0,26.6,28732,asheville,both
68885.0,17772.0,1265.0,41.1,Vermont Square,los-angeles,both
34277.0,9796.0,1375.0,38.8,Vermont Square,los-angeles,both
,,,,Little Italy,new-york-city,right_only
,,,,City of Scotts Valley,santa-cruz-county,right_only
,,,,Briarcliff,seattle,right_only
,,,,"Cathedral Heights, McLean Gardens, Glover Park",washington-dc,right_only
,,,,Dillard,new-orleans,right_only
,,,,Holy Cross,new-orleans,right_only
15677.0,6072.0,1767.0,25.8,"Hawthorne, Barnaby Woods, Chevy Chase",washington-dc,both
,,,,"Hawthorne, Barnaby Woods, Chevy Chase",washington-dc,both
,,,,Arbor Heights,seattle,right_only
,,,,District 31,nashville,right_only
,,,,Toler Heights,oakland,right_only
,,,,Cathedral Park,portland,right_only
,,,,Brooklyn Action Corps,portland,right_only
,,,,Agoura Hills,los-angeles,both
,,,,Lake Terrace & Oaks,new-orleans,both
214.0,130.0,640.0,307.3,Lake Terrace & Oaks,new-orleans,both
,,,,Battery Park City,new-york-city,both
8582.0,4208.0,3501.0,20.3,Battery Park City,new-york-city,both
6419.0,2581.0,3501.0,16.8,Battery Park City,new-york-city,both
,,,,Battery Park City,new-york-city,both
,,,,Bitter Lake,seattle,right_only
38311.0,15352.0,1997.0,26.2,Ditmars Steinway,new-york-city,both
,,,,"Capitol View, Marshall Heights, Benning Heights",washington-dc,both
67210.0,15026.0,1355.0,36.6,Lynwood,los-angeles,both
,,,,West Woodland,seattle,right_only
,,,,Leschi,seattle,right_only
65854.0,21720.0,1552.0,32.5,Flatlands,new-york-city,both
,,,,Cherry Creek,denver,right_only
71911.0,25335.0,1340.0,34.3,Ward A (councilmember Denise Ridley),jersey-city,both
45024.0,20040.0,1993.0,30.1,Brighton,boston,both
45732.0,11832.0,1260.0,33.9,Boyle Heights,los-angeles,both
47495.0,13240.0,1196.0,34.1,Boyle Heights,los-angeles,both
,,,,Ravenna,seattle,both
27379.0,8449.0,1861.0,34.6,Glendora,los-angeles,both
26460.0,8856.0,1865.0,33.2,Glendora,los-angeles,both
4803.0,1997.0,2273.0,20.0,Brisbane,san-mateo-county,both
109111.0,37050.0,1697.0,28.7,Glendale,new-york-city,both
,,,,Algiers Point,new-orleans,right_only
80393.0,27864.0,1269.0,45.3,Morris Heights,new-york-city,both
,,,,Cole,denver,right_only
,,,,Chatsworth,los-angeles,both
,,,,Milneburg,new-orleans,right_only
,,,,City Island,new-york-city,right_only
17324.0,7409.0,2414.0,23.6,Upper Rockridge,oakland,both
,,,,Sabin,portland,right_only
,,,,Olympic Hills,seattle,right_only
41541.0,21383.0,1819.0,31.3,Madrona,seattle,both
11472.0,3857.0,1410.0,30.5,Harbor Gateway,los-angeles,both
,,,,Palos Verdes Estates,los-angeles,right_only
17742.0,4744.0,3055.0,26.4,Rolling Hills Ranch,san-diego,both
,,,,Rolling Hills Ranch,san-diego,both
6912.0,2024.0,1144.0,28.7,City of Watsonville,santa-cruz-county,both
,,,,City of Watsonville,santa-cruz-county,both
504.0,234.0,755.0,,Financial District,san-francisco,both
13810.0,7156.0,3234.0,18.3,Financial District,san-francisco,both
4707.0,2368.0,2388.0,26.0,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
,,,,Financial District,san-francisco,both
38112.0,11470.0,1627.0,35.1,San Gabriel,los-angeles,both
,,,,San Gabriel,los-angeles,both
68076.0,20133.0,1408.0,40.6,Panorama City,los-angeles,both
,,,,Panorama City,los-angeles,both
,,,,Gateway,san-diego,right_only
,,,,Hillside,portland,right_only
27489.0,11227.0,1568.0,32.9,Riverview,seattle,both
,,,,Oakland Ave-Harrison St,oakland,right_only
9082.0,3503.0,1898.0,38.9,78725,austin,both
,,,,Roxhill,seattle,right_only
20227.0,8688.0,1408.0,33.4,Ruby Hill,denver,both
95361.0,31716.0,1573.0,37.1,Gravesend,new-york-city,both
83565.0,27484.0,1474.0,44.0,Gravesend,new-york-city,both
,,,,Ward C (councilmember Richard Boggiano),jersey-city,both
,,,,Sausal Creek,oakland,right_only
,,,,Multnomah,portland,right_only
18620.0,9239.0,1535.0,27.5,Hillsdale,portland,both
,,,,Tujunga,los-angeles,both
41563.0,15825.0,1304.0,37.7,Wilkes,portland,both
,,,,Wilkes,portland,both
43644.0,16244.0,2443.0,27.1,Hillsborough,san-mateo-county,both
27188.0,10282.0,3009.0,28.4,Hillsborough,san-mateo-county,both
22829.0,10345.0,1703.0,38.7,District 34,nashville,both
6481.0,2456.0,2069.0,45.6,District 34,nashville,both
49514.0,21450.0,1024.0,51.8,Woodlawn,chicago,both
54808.0,16820.0,1865.0,30.2,Palmdale,los-angeles,both
43118.0,10897.0,1662.0,43.5,Palmdale,los-angeles,both
,,,,Palmdale,los-angeles,both
,,,,Palmdale,los-angeles,both
69357.0,25825.0,985.0,43.8,Auburn Gresham,chicago,both
,,,,Calumet Heights,chicago,right_only
38557.0,16614.0,1224.0,31.3,District 12,nashville,both
,,,,Globeville,denver,right_only
,,,,Half Moon Bay,san-mateo-county,right_only
31096.0,12416.0,1111.0,29.4,District 29,nashville,both
,,,,Merriwood,oakland,right_only
59621.0,22231.0,1530.0,36.3,Larchmont,los-angeles,both
30006.0,10842.0,2134.0,30.6,Bayside,new-york-city,both
39015.0,13797.0,2008.0,33.8,Bayside,new-york-city,both
,,,,Crestmont,oakland,right_only
,,,,San Pablo Gateway,oakland,right_only
,,,,Fairmount Park,seattle,right_only
33805.0,15924.0,1531.0,35.0,Whittier,denver,both
,,,,Olinville,new-york-city,right_only
,,,,Rocky Fork-Blacklick,columbus,right_only
61861.0,22402.0,889.0,35.5,New City,chicago,both
77352.0,26225.0,943.0,37.3,South Lawndale,chicago,both
46432.0,16180.0,1588.0,32.3,Glassell Park,los-angeles,both
,,,,Rossville,new-york-city,right_only
1913.0,0.0,,,Unincorporated Santa Monica Mountains,los-angeles,both
,,,,Unincorporated Santa Monica Mountains,los-angeles,both
16868.0,6463.0,3103.0,30.5,Unincorporated Santa Monica Mountains,los-angeles,both
25737.0,9059.0,2985.0,29.7,Unincorporated Santa Monica Mountains,los-angeles,both
,,,,Vermont-Slauson,los-angeles,right_only
,,,,"Friendship Heights, American University Park, Tenleytown",washington-dc,both
,,,,"Friendship Heights, American University Park, Tenleytown",washington-dc,both
,,,,"Friendship Heights, American University Park, Tenleytown",washington-dc,both
21995.0,11847.0,2309.0,34.5,Mission Valley,san-diego,both
,,,,Mission Valley,san-diego,both
,,,,Arden Heights,new-york-city,right_only
,,,,Two Bridges,new-york-city,right_only
,,,,City Park,denver,right_only
,,,,Northgate,oakland,right_only
79443.0,25682.0,1254.0,43.2,Tremont,new-york-city,both
29968.0,11803.0,1720.0,36.8,Tarzana,los-angeles,both
,,,,Tarzana,los-angeles,both
,,,,Bay Ridge,new-york-city,both
4349.0,1373.0,,,Scott,twin-cities,both
2442.0,795.0,1348.0,14.8,Scott,twin-cities,both
10210.0,3435.0,1176.0,38.0,Scott,twin-cities,both
33818.0,12052.0,1224.0,28.1,Scott,twin-cities,both
31701.0,11228.0,1564.0,34.6,Scott,twin-cities,both
47662.0,16637.0,1297.0,30.8,Scott,twin-cities,both
9488.0,3425.0,988.0,29.6,Scott,twin-cities,both
,,,,Hayhurst,portland,right_only
,,,,Roosevelt,seattle,right_only
,,,,Sunland,los-angeles,both
,,,,Eliot,portland,right_only
,,,,Concourse,new-york-city,right_only
,,,,Little Woods,new-orleans,right_only
8309.0,5720.0,1190.0,38.3,Arlington Heights,portland,both
9481.0,3854.0,1664.0,30.4,78736,austin,both
,,,,West Compton,los-angeles,right_only
,,,,Rockaway Beach,new-york-city,right_only
,,,,Azusa,los-angeles,right_only
,,,,West Puente Valley,los-angeles,right_only
29634.0,8064.0,1362.0,41.3,San Ysidro,san-diego,both
,,,,Lauderdale Lakes,broward-county,right_only
,,,,Bay Terrace,san-diego,right_only
33561.0,11559.0,1143.0,33.8,District 8,dallas,both
31749.0,10481.0,1047.0,47.5,District 8,dallas,both
24090.0,6468.0,1174.0,34.2,District 8,dallas,both
,,,,District 8,dallas,both
,,,,District 8,dallas,both
,,,,Bell Gardens,los-angeles,both
,,,,Mayflower Village,los-angeles,right_only
11410.0,6647.0,1387.0,30.3,Forest Park,portland,both
,,,,Arbor Lodge,portland,right_only
,,,,North Riverdale,new-york-city,right_only
64858.0,19783.0,1667.0,37.1,Jamaica Estates,new-york-city,both
2154.0,0.0,,,Jamaica Estates,new-york-city,both
43978.0,10786.0,1439.0,38.8,South El Monte,los-angeles,both
,,,,Adams Point,oakland,right_only
,,,,Ward 5,salem,both
87395.0,26080.0,924.0,33.7,Brighton Park,chicago,both
,,,,Forestland,oakland,right_only
,,,,Westwood,denver,right_only
,,,,Castle Hill,new-york-city,right_only
7841.0,3515.0,1619.0,52.8,Chinatown,boston,both
,,,,Chinatown,boston,both
,,,,"North Cleveland Park, Forest Hills, Van Ness",washington-dc,right_only
20698.0,7143.0,1698.0,20.3,78747,austin,both
19898.0,6574.0,2818.0,16.4,78739,austin,both
,,,,Duarte,los-angeles,both
27008.0,8462.0,1820.0,35.0,Duarte,los-angeles,both
261.0,85.0,,,Central Oahu,hawaii,both
37992.0,11909.0,2064.0,36.8,Central Oahu,hawaii,both
55249.0,18794.0,2109.0,35.0,Central Oahu,hawaii,both
72943.0,19971.0,1799.0,31.7,Central Oahu,hawaii,both
,,,,Central Oahu,hawaii,both
4140.0,0.0,,,Central Oahu,hawaii,both
,,,,Genesee,seattle,right_only
,,,,Nolita,new-york-city,right_only
44531.0,15969.0,1421.0,31.0,Arrochar,new-york-city,both
,,,,Portage Bay,seattle,right_only
,,,,Matthews Beach,seattle,right_only
53085.0,24622.0,1179.0,28.6,Douglas,chicago,both
,,,,Pullman,chicago,right_only
36841.0,12452.0,1828.0,32.6,Claremont,los-angeles,both
,,,,Bronxdale,new-york-city,right_only
49989.0,15687.0,2459.0,28.9,Cerritos,los-angeles,both
,,,,Bryant,seattle,right_only
,,,,Quartz Hill,los-angeles,both
,,,,University District,seattle,both
2259.0,0.0,,,University District,seattle,both
35714.0,10321.0,1692.0,30.8,Covina,los-angeles,both
18398.0,6250.0,1545.0,31.1,Covina,los-angeles,both
29309.0,8987.0,1865.0,36.0,Covina,los-angeles,both
43647.0,17589.0,994.0,31.0,Hilltop,columbus,both
,,,,Foster-Powell,portland,right_only
,,,,Kenwood,chicago,right_only
,,,,University Heights,new-york-city,right_only
,,,,Angeles Crest,los-angeles,both
61684.0,16175.0,1663.0,32.2,Angeles Crest,los-angeles,both
367.0,175.0,1383.0,16.6,Angeles Crest,los-angeles,both
5215.0,2262.0,1353.0,51.2,Angeles Crest,los-angeles,both
82580.0,22825.0,1308.0,40.6,Angeles Crest,los-angeles,both
,,,,Schuylerville,new-york-city,right_only
,,,,St. Bernard Area,new-orleans,right_only
,,,,Crocker Highland,oakland,right_only
49448.0,16760.0,1597.0,41.5,Laurelhurst,seattle,both
48110.0,19218.0,874.0,42.8,Coney Island,new-york-city,both
,,,,Lloyd District,portland,right_only
,,,,Montavilla,portland,right_only
34422.0,14092.0,2018.0,30.5,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",washington-dc,both
,,,,Hampden,denver,right_only
,,,,"Mayfair, Hillbrook, Mahaning Heights",washington-dc,right_only
,,,,Gage Park,chicago,right_only
,,,,Columbia,san-diego,right_only
,,,,Ward 2,salem,both
,,,,Bird Land,san-diego,right_only
23759.0,8367.0,1327.0,35.4,Georgetown,seattle,both
,,,,Rainier View,seattle,right_only
51461.0,13757.0,1363.0,39.2,Southcrest,san-diego,both
,,,,Tompkinsville,new-york-city,right_only
,,,,Reed,portland,right_only
,,,,University Park,denver,both
,,,,Bayswater,new-york-city,both
70797.0,21572.0,1348.0,37.3,Bayswater,new-york-city,both
29437.0,12764.0,2636.0,19.6,Diamond Heights,san-francisco,both
40947.0,13929.0,1477.0,40.9,Hyde Park,boston,both
,,,,Hyde Park,boston,both
,,,,Cory - Merrill,denver,right_only
,,,,Overland,denver,right_only
,,,,Green Meadows,los-angeles,right_only
,,,,Montclare,chicago,right_only
,,,,Tuxedo,oakland,right_only
42232.0,18388.0,1471.0,29.1,District 35,nashville,both
,,,,Durant Manor,oakland,right_only
17770.0,6986.0,1276.0,34.7,Hazelwood,portland,both
,,,,Hazelwood,portland,both
,,,,Sky Line,san-diego,right_only
,,,,"Chelsea, Staten Island",new-york-city,right_only
,,,,Read Blvd West,new-orleans,right_only
6644.0,2219.0,1169.0,11.9,Carver,twin-cities,both
21773.0,8057.0,1529.0,28.2,Carver,twin-cities,both
28981.0,10940.0,1231.0,26.9,Carver,twin-cities,both
3708.0,1403.0,731.0,18.2,Carver,twin-cities,both
959.0,362.0,726.0,19.3,Carver,twin-cities,both
3242.0,1102.0,1530.0,,Carver,twin-cities,both
997.0,374.0,878.0,22.1,Carver,twin-cities,both
1829.0,737.0,1035.0,36.4,Carver,twin-cities,both
9391.0,3143.0,2029.0,,Carver,twin-cities,both
14157.0,5166.0,1106.0,32.8,Carver,twin-cities,both
6098.0,2132.0,859.0,16.2,Carver,twin-cities,both
3221.0,1102.0,991.0,18.8,Carver,twin-cities,both
,,,,Carver,twin-cities,both
,,,,Carver,twin-cities,both
35371.0,13035.0,1343.0,33.8,Lents,portland,both
,,,,Mountain View,san-diego,right_only
44374.0,18306.0,1494.0,26.1,Marshall Park,portland,both
,,,,Marshall Park,portland,both
,,,,Claremont,oakland,right_only
14450.0,4614.0,2541.0,,Southwest Ranches,broward-county,both
25150.0,7454.0,2416.0,36.9,Southwest Ranches,broward-county,both
,,,,Barnum,denver,right_only
11813.0,4603.0,1565.0,27.1,Signal Hill,los-angeles,both
,,,,College Point,new-york-city,both
27295.0,8104.0,1895.0,38.7,College Point,new-york-city,both
,,,,Bancroft Business-Havenscourt,oakland,right_only
,,,,La Jolla Village,san-diego,right_only
,,,,Washington Heights,chicago,right_only
,,,,Estlake Greens,san-diego,right_only
,,,,University,denver,both
38059.0,16401.0,1683.0,30.8,University,denver,both
22030.0,9928.0,1493.0,35.7,High Point,seattle,both
,,,,Piedmont,oakland,right_only
17047.0,6632.0,1631.0,28.9,District 25,nashville,both
,,,,North El Monte,los-angeles,right_only
